Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2020,5,19,8,05/19/2020 07:00:00,5063.07841617662,2225.43036714429,5502.16906139211,3368.88523680768,6580.93383449498,5178.9022866073,8030.59369848964,2942.75465480117,11517.9935489452,2949.25,2191.76774301391,62729.7588478729,-7178,9062,1884,0,0,273,0,50,3584,482,624,1,1452,0,2233,0,1169,600,0,478,0,0,0,26.04,19006.3633525742,384.865923539514
2020,5,19,9,05/19/2020 08:00:00,5043.73831081481,2179.4913224826,4882.3037968845,3315.23243082181,13354.5075257357,5163.27357199208,8320.27753753624,2912.41101945264,11422.7598054298,2161.5,2037.3440775293,66205.8393986795,-5413,8479,3066,0,0,1078,0,99,2940,556,730,26,1395,0,2246,0,1167,802,0,505,1,0,0,28.18,18994.9626723722,343.894354066267
2020,5,19,10,05/19/2020 09:00:00,4983.8377067081,2171.51388358925,5920.6229584326,2595.7738515066,20174.014130796,5153.69468238921,7618.53005578165,2605.50682192746,10713.0098054298,1525.5,1650.27692644517,67489.2808230058,-2377,7710,5333,0,0,2328,0,325,1801,1095,559,121,1269,61,2351,0,1730,898,0,505,0,0,0,22.96,17045.1854014254,283.498273832997
2020,5,19,11,05/19/2020 10:00:00,4958.85673728244,2127.50042762595,6958.42962286246,2001.24966327275,25730.7831777653,5153.69468238921,6402.73576160123,2513.89794187522,10349.5098054298,469.25,2087.74344616005,69978.6512662644,-1225,8210,6985,0,0,3044,0,806,825,1259,845,87,1388,135,2865,189,2287,962,0,503,0,0,0,20.07,16270.5533605138,251.498679767996
2020,5,19,12,05/19/2020 11:00:00,4957.24506183562,2137.40345521769,7225.44062146392,1526.03909596938,29226.1387287771,5144.11579278633,5820.52804587033,2561.00282341628,10545.5098054298,320.5,2111.53194815376,71977.4553789202,-402,8470,8068,0,0,3084,0,1171,802,1463,765,174,1473,509,2716,151,2714,1004,0,512,0,0,0,20.13,15795.8783239855,233.796876030757
2020,5,19,13,05/19/2020 12:00:00,4943.54582053767,2115.12164313627,7564.20121661856,1161.2000152655,30679.0107119509,5148.14900946123,5521.03316771163,2575.45217358225,10864.0098054298,258,2068.39008860584,71857.1136522996,1041,7617,8658,0,0,2981,0,980,737,1253,533,494,1477,1132,2099,298,2770,1017,0,503,1,0,0,19.31,15528.721890509,225.204948093457
2020,5,19,14,05/19/2020 13:00:00,4960.73702530372,2207.82498475897,8410.07771026868,964.473059983997,30263.109055913,5141.34295632234,5460.10145112072,2647.98791141541,10205.5098054298,69,2090.16261585433,73090.326576371,-670,8805,8135,0,0,3406,0,791,771,1411,343,374,1555,441,3059,442,3075,787,0,483,2,0,0,18.19,15312.2295569204,223.204876067987
2020,5,19,15,05/19/2020 14:00:00,4973.36181630379,2332.9882501546,8830.06909866388,788.440758439898,27451.1795862754,5150.66976988304,5426.79555518756,2891.31496821032,10498.0098054298,495.5,2049.43992600068,71177.7695345489,-290,8894,8604,0,0,3251,0,774,943,1205,183,392,1537,1059,3294,465,2933,987,0,471,4,0,0,17.71,15512.052988963,232.422548705766
2020,5,19,16,05/19/2020 15:00:00,4996.99972285711,2287.59937369245,8709.11977875995,666.827731538604,23273.233097777,5139.83050006925,5559.76095368043,2911.25507143936,10738.5098054298,355,2041.77922196881,69106.9152572128,-2427,10165,7738,0,0,3007,0,705,912,1298,403,300,1591,662,4232,290,3021,1017,0,459,6,0,0,17.82,15750.1759915572,250.880380471581
2020,5,19,17,05/19/2020 16:00:00,5013.65370247422,2301.90374688052,8228.39748185367,584.815585245925,18855.3219322341,5126.97462191803,6199.02760740536,2893.33787723356,10892.5098054298,304.25,2030.89295834457,65825.0853190197,-3394,10027,6633,0,0,2967,0,557,1109,1256,393,120,1513,254,4051,0,2951,1017,0,462,10,0,0,19.03,16471.2537643461,280.362209368112
2020,5,19,18,05/19/2020 17:00:00,5014.7281527721,2346.74245514313,7795.59366550255,423.857167288331,13498.4306557033,5172.85246159496,8352.03432203066,2961.24982301361,11481.0098054298,1292.75,2042.18241691786,64121.4309253963,-3740,9323,5583,0,0,2448,3,95,1999,1168,588,117,1360,94,3488,94,1873,1087,0,480,12,0,0,22.14,19110.8397489895,342.493367348394
2020,5,19,19,05/19/2020 18:00:00,5016.60844079339,2344.81686644474,6683.73116748745,448.895143415068,7832.257759455,5261.83530448483,9526.51897784436,3111.52306473969,12147.0098054298,2379.25,2123.2246016761,63379.6711317704,-6504,10056,3552,0,0,380,2,128,3181,766,1140,129,1300,659,2913,0,1508,989,0,501,12,0,0,28.67,20877.7199226462,407.410317806964
2020,5,19,20,05/19/2020 19:00:00,5012.84786475082,2307.40542887594,5478.33794539409,522.476134481397,3229.77979474665,5264.35606490664,9718.86698148938,2612.15352300381,12502.5098054298,4377.75,2159.51214709023,61775.9956901687,-8590,11208,2618,0,0,34,341,17,3516,378,1366,184,1304,515,2333,0,1900,978,433,512,15,0,0,42.65,20863.3620426274,457.138474259767
2020,5,19,21,05/19/2020 20:00:00,5017.95150366574,2454.02525405367,4487.68101584203,383.489818022776,634.430973300087,5269.14550970807,9681.68830695934,2737.57388244442,12788.2598054298,5137.25,2175.63994505207,59773.136014478,-9006,11281,2275,0,0,38,543,0,3550,255,1490,218,1300,500,2164,0,1660,767,560,497,14,0,0,49.98,21055.8240449103,494.692814574055
2020,5,19,22,05/19/2020 21:00:00,5006.93838811249,2365.72325802731,4240.91365341093,304.288056805547,5.84600721338386,5270.91004200334,9674.45912024516,2477.48557945698,12879.2598054298,4951.25,2184.10703898204,57785.180949687,-8424,10740,2316,0,0,7,976,0,3489,226,1546,412,1300,500,2178,0,1226,679,7,492,18,0,0,40.48,20884.4815627018,503.90272993795
2020,5,19,23,05/19/2020 22:00:00,4992.7019216656,2276.8710938014,3787.35370377121,302.244140387038,0,5271.91834617206,9493.21308191119,2184.45275809114,12502.2598054298,3466.5,2182.49425918585,54937.0091104153,-8477,11720,3243,0,0,2,1112,0,3529,683,1573,419,1280,732,3203,24,969,886,34,497,20,0,0,29.07,20303.73949746,505.38047696123
2020,5,19,24,05/19/2020 23:00:00,4992.16469651666,2302.72899917984,3397.59964535199,244.248012011841,0,5262.33945656919,9336.49464135746,2193.70034219736,12108.0098054298,1605.25,2178.4623096954,50843.9979083095,-7223,10855,3632,0,0,6,423,384,3653,635,957,421,504,700,3708,139,1564,886,22,461,24,0,0,23.18,19987.8684186503,507.211395177636
2020,5,20,1,05/20/2020 00:00:00,4973.89904145273,2270.54415950667,2806.43421946565,212.822797077263,0,5227.04881066386,8798.95297211057,2064.81213871692,11411.9730493157,489.25,2078.06676738295,48781.8039556923,-8448,11595,3147,0,0,989,0,0,3100,283,1017,147,1300,542,4427,0,1702,757,26,429,23,0,0,21.24,18894.8924231096,505.996101476393
2020,5,20,2,05/20/2020 01:00:00,4982.76325641023,2322.53505436332,2379.78036853337,181.908561247313,0,5216.96576897662,7931.19238116973,2044.00507447792,11513.2312969071,541.25,2072.01884314726,48881.6506052329,-9696,11857,2161,0,0,27,306,0,3135,566,1265,56,1306,500,4975,0,809,593,29,419,32,0,0,22.35,17964.8035399369,497.134635465941
2020,5,20,3,05/20/2020 02:00:00,4991.89608394219,2289.24987829108,1889.06437782147,149.46138810348,0,5211.924248133,7588.58056796578,2196.59021223055,11413.9075459808,459.25,2076.85718253581,48629.7814850041,-10363,12355,1992,0,0,2,248,1,3149,293,1310,90,1374,700,5599,0,628,492,19,414,28,0,0,21.58,17686.9875405418,500.866913957858
2020,5,20,4,05/20/2020 03:00:00,5010.96757672953,2291.17546698947,1646.9094894545,152.782752283558,0,5218.98237731407,7938.16338264412,2186.47566711437,11379.0345482041,346.75,2099.83929463143,48206.0805553651,-9935,12284,2349,0,0,7,429,1,3144,621,1708,83,1354,600,4819,0,785,620,27,417,18,0,0,21.56,18086.3761357557,510.175482378
2020,5,20,5,05/20/2020 04:00:00,5007.47561326143,2246.06167462709,1517.76021565879,127.744776156821,0.835143887626266,5270.65796596116,8480.61057144706,2043.7160874746,11505.5017965366,428.25,2136.53003499461,48650.1438800058,-9885,12234,2349,0,0,1,787,9,3159,311,1777,86,1331,575,4291,347,856,599,23,421,10,0,0,20.67,18671.4800420874,520.952131193263
2020,5,20,6,05/20/2020 05:00:00,4989.47857077197,2285.12361679452,1492.90410542429,99.6409254023202,127.777014806819,5295.10934205271,9111.09892701907,2221.73208151934,11826.1575459808,683.75,2161.12492688642,49339.8970566582,-9046,11860,2814,0,0,6,738,13,3103,381,2058,82,1280,1050,3499,60,1075,780,101,442,6,0,0,23.25,19660.1214076977,530.223473925488
2020,5,20,7,05/20/2020 06:00:00,4972.55597858038,2407.81112529221,1345.81743249028,90.9542806236564,1468.73971703873,5299.89878685415,9295.70137347033,2623.42401613327,12520.5550478335,3838.75,2178.4623096954,55028.6700680119,-8986,11920,2934,0,0,49,2058,0,3150,818,1552,367,1310,400,2081,0,1225,858,540,442,4,0,0,44.83,20475.8625863376,519.944465245972
2020,5,20,8,05/20/2020 07:00:00,4980.61435581447,2409.18654579106,862.532649992821,63.3614089737831,4447.14120160987,5317.79618584899,9419.1139180909,3067.88602723846,12744.2598054298,6130.75,2179.26869959349,60965.9107983836,-9344,11529,2185,0,0,2,1677,0,3550,311,1367,830,1316,300,2022,0,1268,272,327,470,2,0,0,56.69,21058.2564541839,497.084722167613
2020,5,20,9,05/20/2020 08:00:00,4972.28736600591,2459.25185194932,411.278937385169,34.4910895623416,8639.28513619785,5313.7629691741,9467.65274317179,3562.34278991791,12872.0098054298,6603.75,2239.74794195038,64574.8606307445,-7999,10487,2488,0,0,3,1235,0,3550,383,1347,1016,759,0,2098,0,1446,589,50,497,2,0,0,57,21662.1626468913,464.26227880281
2020,5,20,10,05/20/2020 09:00:00,4962.61731332501,2385.80439731056,370.535416485329,16.6068209003867,13266.817417535,5310.99013271011,9503.02412102329,3391.26248395284,12905.2598054298,4700,2219.99138944713,65698.9092981194,-6666,9481,2815,0,0,6,800,8,3543,491,980,795,327,0,2184,0,1645,1022,0,493,2,0,0,34.31,21525.2342656775,422.37436618757
2020,5,20,11,05/20/2020 10:00:00,4944.08304568661,2323.36030666263,547.603170836203,3.57685373239098,17724.815489684,5309.22560041484,9508.70419629871,3090.71600050069,12864.5098054298,2568.25,2230.87765307137,67116.7221223172,-6001,9351,3350,0,0,8,8,0,3544,856,1034,959,524,0,2708,0,1391,1032,140,495,2,0,0,28.72,21289.7402666445,386.353653243594
2020,5,20,12,05/20/2020 11:00:00,4936.83050617593,2439.99596496537,720.827196800299,3.57685373239098,21148.9054289517,5305.44445978213,9489.08211807452,2966.45158907336,12762.2598054298,1059.25,2227.24889852996,68802.8728215154,-5743,9556,3813,0,0,0,0,0,3150,1307,943,967,1048,0,2875,0,1295,1032,242,507,3,0,0,30.55,21122.3706210291,361.245678524233
2020,5,20,13,05/20/2020 12:00:00,4941.12830736745,2332.43808195506,1011.15681428154,9.45311343560474,23073.9120899302,5301.15916706505,9540.97735127271,2725.72541530832,12591.2598054298,483.75,2217.57221975285,69768.5323657986,-5540,9254,3714,0,0,160,0,0,3150,1214,1032,737,895,0,2863,0,1275,1105,36,498,3,0,0,28.09,20901.7148281957,347.40337417123
2020,5,20,14,05/20/2020 13:00:00,4936.02466845252,2281.27243939773,1372.46728263861,34.7465791146552,23493.7110841104,5301.9153951916,9630.05125900094,2448.87586612837,12120.2598054298,368.5,2160.31853698833,68963.1429164529,-4815,9489,4674,0,0,1299,0,0,3015,1202,1193,776,1039,0,2940,0,1299,914,0,483,3,0,0,23.43,20516.9098575216,340.576386050447
2020,5,20,15,05/20/2020 14:00:00,4952.94726064411,2311.5316903725,1683.29678484933,32.9581522484598,22410.2510805632,5301.66331914941,9621.53114608781,2223.17701653593,12119.0098054298,609.25,2141.36837438317,67609.9846302637,-4203,10074,5871,0,0,1569,1,178,2990,1357,1304,1233,1530,0,2935,0,1309,1049,0,485,5,0,0,22.93,20297.1945664494,342.111160132793
2020,5,20,16,05/20/2020 15:00:00,4988.40412047409,2349.49329614084,1891.88311197178,14.5629044818776,20033.7099576747,5298.13425455888,9617.14199701134,2199.19109526043,12138.7598054298,431.25,2078.46996233199,66595.0005053358,-5554,10566,5012,0,0,1006,0,100,3519,1453,1231,995,1454,0,3034,0,1322,965,0,493,6,0,0,23.06,20194.0731956813,353.08444432884
2020,5,20,17,05/20/2020 16:00:00,4994.85082226136,2362.42224883006,2085.86327122447,1.53293731388185,16851.5333645228,5295.36141809489,9541.49372175229,2348.30838897322,12208.2598054298,424,2065.16452901348,64637.7905074162,-6459,10651,4192,0,0,875,2,100,3632,915,1129,826,1564,0,2862,0,1455,986,0,490,7,0,0,23.24,20239.3807862763,371.782461354722
2020,5,20,18,05/20/2020 17:00:00,4999.95446117628,2360.22157603189,2160.43160192795,5.36528059858647,13254.0118779247,5290.82404933563,9512.06060441601,2447.14194410845,12349.2598054298,629.5,2068.79328355489,62340.5644845042,-7263,9988,2725,0,0,3,513,47,3474,838,1490,368,733,0,2504,20,1208,957,60,492,6,0,0,25.63,20347.06138275,397.016625260883
2020,5,20,19,05/20/2020 18:00:00,5014.99676534657,2386.3545655101,2199.63763147308,1.27744776156821,8533.50024376519,5288.80744099819,9566.02131953253,2363.33571314583,12423.0098054298,2898.5,2067.9868936568,60781.4278266196,-8038,11279,3241,0,0,15,1856,55,3437,751,1639,918,824,0,1910,138,1599,853,7,511,7,0,0,33.97,20364.1867847831,435.814347831669
2020,5,20,20,05/20/2020 19:00:00,5033.79964555944,2424.59125537822,2260.11229142504,1.27744776156821,3749.51767414606,5291.32820142,9672.39363832683,2540.77373318393,12693.0098054298,3876.75,2061.53577447206,59628.0894671029,-10023,12195,2172,0,0,49,2531,40,3140,394,1797,736,1310,0,1892,79,1515,364,0,510,10,0,0,44.58,20714.971455816,485.47687658708
2020,5,20,21,05/20/2020 20:00:00,5030.57629466581,2362.9724170296,2427.95509764765,0,844.05208909428,5291.32820142,9706.73227521916,2569.38344651254,12627.2598054298,4166.25,2065.56772396252,57502.0773509813,-10410,12224,1814,0,0,45,2401,53,3141,318,1675,655,1351,0,1864,87,1779,163,0,493,13,0,0,56.3,20759.3501826018,519.296860913523
2020,5,20,22,05/20/2020 21:00:00,5025.47265575088,2353.89464173717,3135.45736937378,0.255489552313641,15.8677338648991,5296.11764622143,9448.0306649476,2324.0334806944,12394.5098054298,3764.25,2068.39008860584,54878.2795761781,-9052,11437,2385,0,0,83,2617,126,3093,308,1171,725,1350,0,1903,78,1284,579,0,486,19,0,0,46.9,20194.8253575219,514.561245286785
2020,5,20,23,05/20/2020 22:00:00,5017.68289109127,2339.5902685491,3779.66624699765,1.78842686619549,0,5306.45276395085,9408.52832325943,1905.58029988794,12214.7598054298,1778.25,2076.45398758676,52243.753013619,-8415,11699,3284,0,0,77,2536,137,3093,510,2110,599,929,84,1952,430,1052,964,8,483,19,0,0,35.42,19756.9051584727,501.82234035025
2020,5,20,24,05/20/2020 23:00:00,5087.25354787888,2266.96806620965,3993.63379386159,15.5848626911321,0,5281.24515973276,8671.15127841354,1836.22341909129,11963.5098054298,866,2081.69552192436,48716.265455233,-6653,10638,3985,0,0,40,1628,215,3045,349,1576,727,244,1116,2820,245,1307,846,1,447,17,0,0,22.94,18811.4824176116,486.10936035523
2020,5,21,1,05/21/2020 00:00:00,5077.31488262351,2191.04485467296,3923.42168866312,53.1418268812374,0,5166.55056054043,6787.43176889128,1882.46133962239,10196.7598054298,362.75,2086.93705626196,40388.8137835867,-2661,3790,1129,0,0,47,2598,0,0,565,1192,0,0,0,0,0,0,517,0,0,0,0,0,21.37,16142.7881063967,457.392761509827
2020,5,21,2,05/21/2020 01:00:00,5070.06234311283,2163.81152879567,3710.9916331539,125.700859738312,0,5166.55056054043,5516.90220387496,1980.13894674434,9238.75980542979,163.25,2090.96900575242,39987.1368871427,-4760,5898,1138,0,0,71,2765,0,0,556,1411,157,1123,0,0,5,599,349,0,0,0,0,0,20.01,14485.5016671315,438.788584663565
2020,5,21,3,05/21/2020 02:00:00,5086.44771015547,2172.33913588856,3105.98878507516,193.916570206054,0,5171.08792929969,4698.71317897419,1974.93718068459,9010.50980542979,471.25,2092.17859059956,39127.368886313,-5150,6509,1359,0,0,54,1828,0,0,556,1702,230,960,0,0,212,1944,307,75,0,0,0,0,17.29,13505.5686882071,428.764210760592
2020,5,21,4,05/21/2020 03:00:00,5089.93967362358,2205.07414376127,2728.02216037539,316.296065764288,0,5177.89398243858,4217.71407724173,1908.47016992114,8914.12879875988,507.75,2085.72747141482,39060.0165433007,-5909,7354,1445,0,0,59,2747,0,0,548,1850,395,1209,0,0,44,1548,399,0,0,0,0,0,16.74,12879.8061278967,420.367061182658
2020,5,21,5,05/21/2020 04:00:00,5079.46378321927,2227.63103994246,2415.39891825084,247.058397087291,1.11352518350169,5182.17927515565,4189.05551562482,1859.05339235353,8861.44029764823,485.25,2092.98498049765,38606.6291249632,-5966,7333,1367,0,0,113,2704,0,0,548,1534,313,1152,0,0,0,1943,393,0,0,0,0,0,16.84,12801.4650554142,424.243581097906
2020,5,21,6,05/21/2020 05:00:00,5091.01412392146,2186.64350907663,2236.79367254526,251.912698581251,202.661583397307,5179.15436264948,4133.80387430934,1826.39786097844,8874.75179653658,141,2094.59776029383,37316.7312422896,-5098,6650,1552,0,0,143,1996,0,0,543,1621,260,1075,0,0,57,1958,549,0,0,0,0,0,16.18,12722.3765271942,421.782953882056
2020,5,21,7,05/21/2020 06:00:00,5084.29880955972,2118.42265233352,2157.10037065941,298.922776206961,2303.32684207324,5157.7278990641,4109.01809128931,1861.6542753834,8828.94029764823,114.25,2066.37411386061,37539.0361280785,-3439,5424,1985,0,0,240,1516,0,0,698,886,508,1095,0,0,23,1927,516,0,0,0,0,0,17.85,12657.7798887607,394.815640771739
2020,5,21,8,05/21/2020 07:00:00,5083.22435926184,2193.79569567067,1686.88426467699,299.944734416215,7624.30693143606,5176.63360222767,4131.22202191142,1895.46575477177,8712.25980542978,193.75,2079.27635223009,40805.7635220325,-1729,4083,2354,0,0,163,1360,0,0,929,184,415,799,0,0,0,1740,847,0,0,0,0,0,19.77,12686.8115971993,344.847631035954
2020,5,21,9,05/21/2020 08:00:00,5064.1528664745,2161.88594009728,705.964780371426,250.635250819682,15265.3167406246,5174.61699389022,4190.08825658399,1963.66668755514,8721.50980542978,352.25,2068.79328355489,45442.8806054016,476,2554,3030,0,0,604,4,0,0,1019,220,531,61,0,0,44,2269,832,0,0,0,0,0,19.56,12791.979850841,295.868601635349
2020,5,21,10,05/21/2020 09:00:00,5049.11056230421,2166.28728569361,602.696611046677,227.641191111455,23067.5093201251,5167.30678866698,4093.52697690179,1641.73516585736,8569.50980542979,251,2074.43801284153,51423.7617199785,1487,2476,3963,0,0,1654,21,0,0,1107,20,450,62,0,0,0,2373,752,0,0,0,0,0,16.12,12376.8435472982,247.429765527512
2020,5,21,11,05/21/2020 10:00:00,5030.03906951687,2129.15093222458,605.771593756099,231.473534396159,28865.3565693225,5159.74450740155,3975.01995183727,1647.80389292706,8234.25980542979,149,2070.40606335107,55482.025920163,2616,2645,5261,0,0,2687,21,0,0,1422,30,520,112,0,0,52,2482,580,0,0,0,0,0,14.82,12119.9865750167,219.952630331737
2020,5,21,12,05/21/2020 11:00:00,5034.60548328285,2147.58156690921,589.884183090753,225.597274692945,31777.2249241794,5194.02684913815,3909.6990861699,1650.69376296026,8206.00980542979,112.5,2066.77730880966,58720.6002446629,2194,3494,5688,0,0,2993,0,0,0,1560,25,343,871,0,0,212,2598,580,0,0,0,0,0,14.92,12036.018192601,208.272928356264
2020,5,21,13,05/21/2020 12:00:00,5037.02299645308,2195.17111616952,590.652928768108,201.070277670836,33800.2218013061,5124.95801358058,3796.87213638081,1646.06997090715,8170.75980542979,121.25,2069.19647850394,60996.2455251699,1757,4160,5917,0,0,3006,26,0,0,1765,25,566,1306,0,0,0,2803,580,0,0,0,0,0,14.81,11900.2340032104,199.994540634069
2020,5,21,14,05/21/2020 13:00:00,5022.51791743172,2134.92769831976,525.565794752013,109.349528390239,34184.1096083183,5098.99418123594,3793.51572826351,1644.62503589055,7973.00980542979,125.75,2071.61564819821,59691.9809462301,2992,2738,5730,0,0,3075,101,0,0,1666,25,238,627,0,0,171,1985,580,0,0,0,0,0,13.29,11825.441515995,198.760477194986
2020,5,21,15,05/21/2020 14:00:00,5024.12959287854,2059.27957088284,472.266094455368,151.760794074303,32798.0491361546,5068.24090408987,3821.39973416105,1637.11137380425,7956.50980542979,184,2061.93896942111,57626.6859753517,3608,2778,6386,0,0,3179,382,0,0,1385,0,1062,463,0,0,180,1933,580,0,0,0,0,0,12.14,11826.8066030768,203.579297302465
2020,5,21,16,05/21/2020 15:00:00,5059.31784013405,2054.32805708697,547.603170836203,469.078818047846,29508.4173627947,5013.54040293661,3797.38850686039,1644.91402289387,7728.25980542978,169.25,2066.37411386061,55288.4721008811,2770,2900,5670,0,0,2781,59,0,0,1439,13,406,640,0,0,464,2188,580,0,0,0,0,0,13.9,11729.0939758097,213.051575880483
