Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Hydro pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,DE>NO,NO>DE,DE>BE,BE>DE,Day-Ahead Spotpreis €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2022,6,6,22,06.06.2022 21:00,4924,2482,10195,4831,58,2693,14620,3689,6585,2069,1614,49705,4056,3976,8032,0,250,1468,59,1291,836,788,0,346,425,2147,926,452,0,712,0,414,10,11,1411,403,59,214,24066,489
2022,6,6,23,06.06.2022 22:00,4922,2612,8672,5092,0,2699,14977,3691,6802,2275,1621,48630,4734,3765,8498,0,250,758,74,2172,578,750,1,244,600,2314,724,246,0,750,0,424,7,0,1400,840,131,217,24557,504
2022,6,6,24,06.06.2022 23:00,4914,2442,7553,5625,0,2700,15105,3420,6800,1458,1623,45694,5947,4529,10476,0,250,1677,237,1973,325,750,117,291,1106,3259,1092,431,0,750,0,394,3,0,1399,951,0,190,24481,511
2022,6,7,1,07.06.2022 00:00,4901,2412,6418,6074,0,2702,14999,3123,6659,589,1615,44875,4618,3952,8570,0,250,1069,32,812,24,750,113,23,1386,3158,561,1612,6,750,1,371,0,0,907,25,672,164,24056,515
2022,6,7,2,07.06.2022 01:00,4906,2298,6354,5707,0,2703,14992,2710,6431,122,1616,43877,3964,4782,8746,0,250,1509,37,802,5,750,79,7,1651,3018,1311,1542,0,750,3,361,0,0,443,7,1003,154,23629,519
2022,6,7,3,07.06.2022 02:00,4920,2243,7281,5670,0,2704,14844,2658,6461,378,1620,44946,3834,3833,7666,0,250,1608,26,805,6,837,0,17,1408,2502,1543,857,0,663,0,360,0,0,0,17,600,151,23440,508
2022,6,7,4,07.06.2022 03:00,4913,2193,8191,5622,0,2703,14771,2764,6413,34,1627,45334,3896,4453,8349,0,250,1974,15,800,0,750,20,23,1706,2530,1451,1159,0,750,9,360,1,0,0,3,1001,146,23437,499
2022,6,7,5,07.06.2022 04:00,4903,2222,9535,5489,3,2704,14786,2846,6498,0,1623,47360,3251,4305,7556,0,250,2043,32,800,0,750,11,30,1623,2061,2062,737,57,750,0,370,4,0,0,15,266,147,23546,488
2022,6,7,6,07.06.2022 05:00,4893,2290,10526,5503,327,2702,14695,3161,6726,42,1611,49896,2580,4691,7271,0,250,2734,45,811,14,750,56,56,1546,1538,1263,226,105,750,0,404,3,0,409,2,1000,154,23767,476
2022,6,7,7,07.06.2022 06:00,4889,2663,11342,4914,1968,2714,14790,4304,7326,626,1755,55766,1525,6182,7707,0,134,3946,0,753,209,750,84,149,1324,332,1349,255,1669,750,0,466,7,0,899,306,507,176,25250,468
2022,6,7,8,07.06.2022 07:00,4906,2638,11152,4616,5620,2717,14603,4804,7206,2119,1772,61569,584,6209,6793,0,0,2434,50,908,114,750,324,528,1092,120,1240,440,1948,750,0,517,8,0,989,346,444,217,25431,446
2022,6,7,9,07.06.2022 08:00,4927,2662,11512,4592,10685,2720,14390,5127,7296,3089,1777,65855,2923,5106,8029,0,0,2493,18,1028,271,750,237,778,1050,447,652,807,1291,750,0,543,6,0,1029,433,552,220,25499,408
2022,6,7,10,07.06.2022 09:00,4929,2469,13696,4721,15956,2720,14195,5025,7613,948,1786,67955,6102,3318,9420,0,0,3748,61,880,158,750,171,641,1073,574,100,1172,739,750,0,548,2,0,958,357,56,211,25328,363
2022,6,7,11,07.06.2022 10:00,4917,2507,15183,4530,20194,2720,13755,4467,7435,163,1811,69986,7695,2610,10305,0,0,4453,3,827,42,750,1,724,1157,860,100,1072,717,750,0,553,3,0,587,316,0,191,24358,329
2022,6,7,12,07.06.2022 11:00,4912,2519,16441,4258,22253,2717,13003,3863,7402,172,1793,70599,8733,1928,10661,0,0,4573,0,811,11,750,0,898,1163,823,0,1090,752,750,0,552,2,0,0,414,0,173,22989,304
2022,6,7,13,07.06.2022 12:00,4915,2581,16872,4314,22378,2714,13025,3724,7189,171,1795,70142,9534,1069,10603,0,0,4419,0,800,1,847,0,1606,550,938,0,571,517,653,0,561,1,0,0,208,0,169,22823,300
2022,6,7,14,07.06.2022 13:00,4922,2612,16279,4283,22414,2715,13223,3592,7360,289,1808,69679,9819,1095,10914,0,39,4454,1,801,1,750,0,1333,423,871,0,1036,623,750,0,544,7,0,0,375,1,169,23020,304
2022,6,7,15,07.06.2022 14:00,4919,2621,15045,3872,21912,2713,13380,3369,7054,414,1813,68417,8694,1428,10122,0,216,4395,1,800,0,1143,0,1435,307,890,0,590,674,357,0,512,8,0,0,0,222,166,22908,312
2022,6,7,16,07.06.2022 15:00,4936,2680,13993,3451,20059,2713,13714,3400,7468,404,1814,66499,8133,1988,10121,0,0,4436,57,800,0,1159,0,666,917,893,50,739,652,341,0,491,7,0,0,596,305,164,23460,331
2022,6,7,17,07.06.2022 16:00,4927,2737,12973,3581,17352,2711,14154,3326,7867,471,1808,65900,6007,2837,8844,0,0,4206,298,800,3,1116,0,328,1023,442,238,663,1132,384,0,486,4,0,0,419,139,164,24028,352
2022,6,7,18,07.06.2022 17:00,4917,2725,11768,3376,13790,2706,14361,4123,8320,764,1814,65989,2674,5303,7977,0,250,3768,455,812,122,1030,0,367,1160,105,794,724,1788,470,0,497,5,0,450,204,279,173,25083,388
2022,6,7,19,07.06.2022 18:00,4927,2887,9894,3251,9098,2705,14462,4753,9375,1651,1823,65480,-653,7635,6982,0,250,3167,0,987,419,750,0,328,1248,33,1372,438,2813,750,0,529,6,0,1049,0,478,200,26114,436
2022,6,7,20,07.06.2022 19:00,4934,2907,7820,2696,4550,2704,14482,4731,10214,3081,1819,63798,-3861,9667,5806,0,71,876,63,2007,1011,750,57,140,1303,124,2229,487,3025,750,0,539,6,0,1059,133,843,218,26421,492
2022,6,7,21,07.06.2022 20:00,4940,2961,5918,3023,1450,2709,14508,4661,11256,3148,1818,62017,-5627,10067,4441,0,249,479,0,773,1561,750,196,12,1309,768,2117,282,2788,750,0,523,19,0,959,104,869,227,26775,534
2022,6,7,22,07.06.2022 21:00,4940,2779,5169,2797,91,2713,14461,4593,11290,2155,1822,59309,-6501,10563,4062,0,250,275,185,863,1039,630,380,99,1359,860,2562,37,2710,750,0,505,7,0,1190,43,881,229,26686,559
2022,6,7,23,07.06.2022 22:00,4936,2822,4703,2472,0,2719,14485,3680,11358,2581,1835,56746,-5154,9798,4644,0,250,1109,1087,1428,869,559,218,58,1423,194,1382,0,2671,708,0,498,0,0,1190,90,708,220,26015,563
2022,6,7,24,07.06.2022 23:00,4933,2748,5349,2343,0,2719,14499,3635,10669,575,1843,53650,-4338,9179,4841,0,250,759,42,1827,152,779,536,0,1586,173,1532,66,2941,722,0,462,0,0,1320,53,820,211,25752,559
2022,6,8,1,08.06.2022 00:00,4920,2654,5500,2302,0,2722,14446,3469,10506,220,1827,51120,-2554,7586,5032,0,250,612,115,1785,115,750,236,170,1806,150,802,361,2295,750,62,421,0,0,1350,33,555,185,25472,556
2022,6,8,2,08.06.2022 01:00,4920,2682,5040,2029,0,2724,14469,3181,9797,183,1806,49414,-2585,7696,5112,0,250,617,87,1608,156,750,312,248,1901,40,496,635,2468,750,135,404,0,0,1210,60,681,169,24968,565
2022,6,8,3,08.06.2022 02:00,4920,2573,4325,1833,0,2724,14461,3220,9421,148,1807,48827,-3395,8562,5166,0,250,497,83,1783,47,544,513,407,1919,0,1216,480,2701,750,122,393,0,0,986,312,725,165,24855,580
2022,6,8,4,08.06.2022 03:00,4920,2674,3997,1591,0,2723,14433,3203,9587,59,1802,48920,-3931,9747,5816,0,250,693,224,1808,13,688,472,336,1894,63,1909,780,3068,750,122,388,4,0,840,310,951,163,24863,585
2022,6,8,5,08.06.2022 04:00,4912,2795,3654,1255,4,2725,14433,3134,9549,67,1803,50370,-6039,10892,4853,0,250,432,1,1794,230,777,303,211,1906,375,3001,528,3104,281,96,398,5,0,997,57,999,165,24794,593
2022,6,8,6,08.06.2022 05:00,4904,2751,3640,751,441,2730,14461,3231,9747,98,1787,51725,-7184,11601,4417,0,250,644,0,1557,108,929,351,273,1820,164,3237,8,3355,355,49,429,7,5,1400,53,1024,175,24952,596
2022,6,8,7,08.06.2022 06:00,4900,3021,3365,408,3000,2728,14469,3559,11196,706,1781,58354,-9220,14194,4974,0,250,576,344,875,319,750,368,58,1553,1285,4882,184,4074,750,0,477,4,0,1400,19,1000,197,25754,565
2022,6,8,8,08.06.2022 07:00,4914,2974,2488,353,8447,2726,14470,3741,11586,1354,1767,63651,-8833,11925,3092,0,250,21,31,366,1258,962,545,181,920,34,3259,436,3198,520,0,509,6,0,1400,63,1058,214,26025,517
2022,6,8,9,08.06.2022 08:00,4927,2909,1668,402,15867,2718,14462,3782,11712,1919,1760,66693,-4566,9638,5072,0,250,764,15,388,556,870,467,293,732,368,2677,1129,2777,630,25,528,3,0,1400,102,736,215,26085,458
2022,6,8,10,08.06.2022 09:00,4922,2864,1734,469,22790,2713,14451,3790,11591,1044,1770,67989,150,9271,9421,0,250,2360,244,1997,833,948,475,590,634,158,2099,1989,2622,552,0,513,2,0,1400,314,712,205,26050,409
2022,6,8,11,08.06.2022 10:00,4916,2718,2495,548,27431,2708,14219,3563,11564,428,1773,70325,2038,7571,9609,0,250,3344,212,2107,485,750,359,401,646,119,1460,1513,2115,750,0,514,3,0,1400,111,641,191,25602,374
2022,6,8,12,08.06.2022 11:00,4931,2894,3113,657,28960,2701,14151,3468,11131,569,1764,71093,3246,6331,9577,0,250,3508,339,2050,57,908,467,433,1200,181,494,1258,1719,593,0,542,9,0,1184,104,612,184,25275,360
2022,6,8,13,08.06.2022 12:00,4932,2976,3581,609,28080,2625,14159,3642,11304,659,1778,70491,3854,5943,9797,0,250,3403,235,2007,116,1097,580,475,1250,214,188,1460,1342,403,0,560,12,0,1400,178,570,181,25512,363
2022,6,8,14,08.06.2022 13:00,4927,2920,3628,449,25880,2578,14037,3765,11101,1598,1796,70474,2203,7541,9744,0,250,3680,446,2021,517,794,482,348,1200,40,1176,1329,1687,706,0,551,8,6,1182,269,593,174,25428,376
2022,6,8,15,08.06.2022 14:00,4924,2686,3958,279,22974,2671,14121,3827,10622,962,1811,69108,-274,9928,9654,0,250,3425,774,1677,1339,755,500,487,1277,102,1799,1085,1896,745,0,546,10,0,1400,832,683,176,25419,394
2022,6,8,16,08.06.2022 15:00,4934,2772,4979,164,19952,2699,14192,3882,10648,647,1814,68713,-2029,11677,9648,0,250,3479,1788,1861,68,750,732,826,1200,0,2513,274,2629,750,0,526,11,4,1399,1178,1087,179,25559,408
2022,6,8,17,08.06.2022 16:00,4942,2830,4868,105,16047,2704,14131,4062,10691,822,1811,67146,-4131,14183,10052,0,250,3749,1611,1658,717,750,605,1216,1177,1,3943,92,3468,750,0,511,12,0,1400,1325,1000,182,25649,436
2022,6,8,18,08.06.2022 17:00,4933,2935,4629,89,11325,2706,14115,4336,10640,2919,1815,66739,-6298,14706,8408,0,250,2576,1366,517,931,750,625,770,932,736,4432,1303,3760,750,0,490,10,0,1400,516,1000,200,25840,476
2022,6,8,19,08.06.2022 18:00,4935,2655,5243,112,6717,2706,14043,4590,10508,3135,1816,66245,-9785,16297,6512,0,250,1733,0,602,2458,750,1289,1228,579,925,4960,0,4354,750,0,524,7,0,1400,0,1000,210,25920,518
2022,6,8,20,08.06.2022 19:00,4935,2901,5285,114,3283,2705,14102,4910,10730,4961,1826,65915,-10163,15120,4957,0,250,822,2,255,3369,750,673,549,566,700,3897,181,3934,750,51,536,8,0,1370,414,1000,227,26345,554
2022,6,8,21,08.06.2022 20:00,4940,2933,5148,108,964,2706,14103,4897,11010,4762,1826,62693,-9296,14864,5568,0,250,1794,0,326,2953,750,576,211,399,525,4308,406,3975,750,6,514,9,0,1400,292,988,212,26438,581
2022,6,8,22,08.06.2022 21:00,4935,2746,5547,172,52,2703,14097,4751,11170,2089,1817,59890,-9813,14897,5084,0,250,877,30,403,4315,750,774,121,116,469,3115,780,3916,750,0,490,12,0,1400,444,969,212,26357,585
2022,6,8,23,08.06.2022 22:00,4921,2611,5819,214,0,2706,14252,4414,10933,1554,1818,57063,-7820,12031,4212,0,250,1083,0,382,3438,750,384,39,372,0,1913,679,3258,750,0,472,16,0,1400,57,1000,211,26171,583
2022,6,8,24,08.06.2022 23:00,4918,2540,6510,232,0,2713,14276,3986,10747,536,1824,53861,-5579,12648,7070,0,250,2357,509,1885,1357,750,664,68,933,17,3661,738,2917,750,0,435,18,0,1400,70,939,176,25789,572
2022,6,9,1,09.06.2022 00:00,4914,2688,6287,263,0,2713,14234,3943,8983,58,1808,50977,-5087,8564,3478,0,250,1288,5,843,420,334,699,72,1088,0,1439,199,2189,333,0,398,21,0,1511,11,942,189,25031,578
2022,6,9,2,09.06.2022 01:00,4907,2601,6130,255,0,2715,14254,3657,8483,97,1811,48869,-3958,7770,3812,0,250,1087,0,1148,963,320,2,160,851,11,1044,337,2191,274,2,378,24,0,1542,97,901,171,24641,581
2022,6,9,3,09.06.2022 02:00,4763,2566,6391,203,0,2717,14260,3497,8412,53,1799,48711,-4049,7523,3474,0,250,1213,0,1333,721,256,2,0,1258,0,1363,186,2124,108,2,372,23,0,1151,6,629,165,24472,580
2022,6,9,4,09.06.2022 03:00,4758,2630,6514,167,0,2718,14235,3227,8401,148,1785,48876,-4293,8577,4284,0,250,1068,97,1411,306,178,179,354,1575,16,1887,160,2464,99,99,373,19,0,1009,625,692,165,24198,576
2022,6,9,5,09.06.2022 04:00,4754,2535,6966,190,4,2721,14221,3307,8343,178,1784,49654,-4652,8462,3811,0,250,934,180,1351,531,44,6,315,1459,0,2205,90,2560,0,115,384,15,0,1033,693,108,165,24224,572
2022,6,9,6,09.06.2022 05:00,4738,2642,7188,333,279,2721,14244,3665,8484,256,1765,51735,-5420,8848,3428,0,250,632,0,1010,874,0,0,359,1260,0,2136,371,2781,0,20,413,16,0,1511,643,0,175,24565,565
2022,6,9,7,09.06.2022 06:00,4717,2583,6829,623,1938,2720,14225,4162,9232,483,1760,57532,-8260,11867,3607,0,200,134,0,874,1764,166,2,246,645,16,3594,864,3086,617,3,461,8,0,1539,229,1026,206,25216,549
2022,6,9,8,09.06.2022 07:00,4726,2540,6272,996,5135,2717,14249,4301,9321,1929,1759,62754,-8809,12050,3241,0,107,23,83,453,3474,106,64,427,368,129,3023,990,3226,410,0,504,9,0,1542,199,154,215,25388,519
2022,6,9,9,09.06.2022 08:00,4732,2754,6061,1174,9295,2721,14268,4310,9334,1834,1765,66399,-8151,12794,4644,0,168,240,0,724,4397,228,15,811,248,89,2370,1552,2814,388,0,525,4,0,1756,87,1022,222,25430,479
2022,6,9,10,09.06.2022 09:00,4733,2741,6181,1229,13989,2720,14291,4346,9491,1349,1761,67844,-5014,11859,6845,0,217,899,330,1315,2386,536,409,716,332,240,2314,1591,3029,643,0,504,2,0,1807,401,1033,214,25536,439
2022,6,9,11,09.06.2022 10:00,4742,2596,6683,1076,18119,2717,14221,4240,8884,741,1787,69126,-3320,10092,6771,0,45,1225,36,975,1676,607,47,846,361,341,2308,1372,2700,627,78,475,0,0,1829,303,1012,205,25189,409
2022,6,9,12,09.06.2022 11:00,4738,2498,7267,1060,21203,2715,14244,4067,8850,200,1819,70675,-2015,8158,6143,0,0,1329,75,1359,727,668,46,647,422,425,1792,558,2483,649,100,462,0,0,1737,46,776,189,25111,386
2022,6,9,13,09.06.2022 12:00,4744,2509,8318,1036,22034,2712,14289,3795,8914,98,1815,71086,-820,6608,5788,0,0,1305,76,1378,948,679,41,426,650,744,849,106,1813,684,105,460,0,0,1471,6,655,183,24958,374
2022,6,9,14,09.06.2022 13:00,4748,2596,9140,1332,22029,2711,14268,3235,8654,180,1804,70055,643,4898,5541,0,0,1384,133,1547,367,692,399,357,475,362,267,42,1552,699,3,458,0,0,1073,0,629,170,24365,363
2022,6,9,15,09.06.2022 14:00,4754,2604,9931,1950,21724,2710,14287,3236,8835,139,1801,69307,2663,3984,6647,0,6,1630,40,1840,455,718,283,557,58,679,644,5,1700,710,12,444,0,0,707,64,79,161,24448,357
2022,6,9,16,09.06.2022 15:00,4763,2490,9877,2353,20769,2709,14319,3165,8850,76,1803,69409,1764,5077,6841,0,0,1758,61,1644,244,754,470,424,24,270,1329,693,1828,708,0,446,0,0,906,144,215,154,24434,361
2022,6,9,17,09.06.2022 16:00,4771,2570,10030,2508,18271,2710,14354,3119,8649,80,1802,67369,1495,4831,6326,0,0,1404,26,1457,60,677,205,411,67,154,906,960,1609,727,0,458,0,0,1091,78,867,153,24360,372
2022,6,9,18,09.06.2022 17:00,4768,2660,9936,2144,14927,2710,14360,3665,9130,207,1795,66300,2,6915,6917,0,7,1224,196,1540,313,598,500,504,256,263,1983,996,2231,793,0,485,0,0,1360,514,69,167,24978,398
2022,6,9,19,09.06.2022 18:00,4763,2708,9389,1883,10229,2712,14353,3984,9522,264,1805,64994,-3380,9233,5852,0,10,915,264,872,331,356,246,392,686,1112,3109,679,2857,720,0,523,5,0,1419,283,306,178,25391,437
2022,6,9,20,09.06.2022 19:00,4758,2793,7962,1777,5136,2711,14346,4494,9712,1910,1799,62908,-5510,10902,5393,0,0,486,233,431,2015,154,407,427,858,1682,2408,813,2718,605,0,532,0,0,1921,263,342,192,25860,494
2022,6,9,21,09.06.2022 20:00,4749,2797,6535,1720,1617,2714,14582,4586,9751,3431,1790,60904,-6631,10893,4261,0,33,0,273,995,1844,0,380,265,771,1063,2775,712,1974,286,0,517,0,0,1832,423,1011,202,26198,548
2022,6,9,22,09.06.2022 21:00,4736,2760,5844,1783,112,2717,14709,4607,9796,1740,1801,58145,-7541,10283,2742,0,122,25,870,388,1715,0,613,59,302,646,2175,834,2138,216,0,501,0,2,1638,71,710,210,26390,574
2022,6,9,23,09.06.2022 22:00,4727,2663,5690,1442,0,2721,14874,4730,9779,1200,1800,55785,-6159,9377,3218,0,249,43,1102,757,907,0,761,11,668,665,1594,889,1552,79,130,491,0,30,1626,253,788,209,26666,584
2022,6,9,24,09.06.2022 23:00,4725,2576,5978,1342,0,2727,14881,4568,9148,924,1800,52051,-3381,6850,3469,0,250,0,852,1577,456,0,752,0,1039,164,255,895,1193,0,159,459,0,0,1400,374,494,192,26310,582
2022,6,10,1,10.06.2022 00:00,4722,2463,5988,1527,0,2725,14871,4407,7296,288,1767,49190,-3137,6640,3504,0,250,164,917,1739,17,0,1068,32,1142,735,17,299,932,0,662,425,0,0,1400,110,235,197,25431,587
2022,6,10,2,10.06.2022 01:00,4734,2607,6015,1919,0,2727,14844,3872,6760,48,1726,48475,-3222,8458,5236,0,250,465,1328,1796,0,18,1460,3,1538,1460,0,243,897,0,1327,401,6,0,1400,850,252,170,24705,577
2022,6,10,3,10.06.2022 02:00,4739,2675,5961,2335,0,2729,14899,3450,6485,52,1726,48820,-3769,8701,4933,0,250,145,1231,1800,0,19,1542,81,1939,1545,76,64,375,27,1482,395,4,0,1400,857,402,164,24320,571
2022,6,10,4,10.06.2022 03:00,4743,2729,5418,2674,0,2732,14926,3332,6497,15,1727,48801,-4008,9392,5384,0,250,462,1164,1847,48,0,1601,15,1844,1421,358,6,713,254,1615,394,1,0,1400,985,398,164,24261,573
2022,6,10,5,10.06.2022 04:00,4729,2532,5264,3025,5,2734,14942,3356,6658,1,1742,50306,-5317,9537,4220,0,250,466,1150,1789,0,310,1592,16,1655,994,667,158,996,8,1647,412,0,0,1224,67,356,164,24381,574
2022,6,10,6,10.06.2022 05:00,4718,2541,5116,3233,439,2735,14953,3542,6817,2,1726,51437,-5615,8272,2657,0,250,261,918,1263,7,0,1223,60,1291,193,305,206,1397,2,947,437,0,0,1400,235,534,179,24577,568
2022,6,10,7,10.06.2022 06:00,4701,2813,4462,3498,3025,2735,14960,4281,7208,369,1723,56151,-6376,9738,3362,0,182,425,1007,934,245,370,706,31,1049,947,1521,100,2476,26,353,481,0,0,1400,48,799,208,25326,543
2022,6,10,8,10.06.2022 07:00,4697,2915,3255,3502,8996,2732,14945,4657,7090,1362,1734,60650,-4765,7702,2938,0,0,172,1103,586,926,258,596,44,334,554,612,490,1953,26,266,522,0,0,1400,286,512,214,25590,497
2022,6,10,9,10.06.2022 08:00,4715,2808,2763,3641,17319,2725,14679,4743,7069,1686,1736,65130,-1246,4850,3603,0,0,123,623,736,721,126,282,108,70,203,149,1197,1366,2,2,565,0,0,1400,543,237,213,25359,430
2022,6,10,10,10.06.2022 09:00,4715,2720,4048,3515,25357,2723,14644,4211,6907,260,1741,67858,2983,3815,6798,0,0,677,59,1826,221,330,64,499,770,876,285,1107,491,399,0,568,0,0,1400,516,525,195,24834,369
2022,6,10,11,10.06.2022 10:00,4709,2582,5405,3523,30639,2718,14526,3449,6568,93,1740,70941,5013,3042,8055,0,0,960,0,1825,61,492,0,1434,998,1370,0,882,189,529,0,563,0,0,1135,0,659,175,23957,331
2022,6,10,12,10.06.2022 11:00,4713,2618,6752,3479,32656,2718,13594,3245,6222,61,1743,71962,5838,3610,9448,0,134,1049,5,1800,0,526,2,1852,619,1264,0,651,536,978,407,566,0,26,561,736,1346,164,22629,305
2022,6,10,13,10.06.2022 12:00,4719,2710,6627,3387,33194,2710,13291,3352,5896,23,1739,72066,5581,3203,8784,0,230,1397,19,1800,0,673,7,1509,945,815,0,304,449,1069,382,539,0,65,0,613,1171,158,22252,300
2022,6,10,14,10.06.2022 13:00,4736,2619,6464,3154,32499,2702,12975,3179,5822,15,1738,70446,5456,4562,10018,0,250,1286,11,1800,0,582,42,984,1200,1391,0,593,745,899,291,510,0,1122,504,851,1519,159,21731,300
2022,6,10,15,10.06.2022 14:00,4750,2817,5797,2731,30449,2701,13396,2989,5829,72,1756,68157,5131,2803,7934,0,250,1373,4,1800,0,662,0,1306,1207,1006,0,2,219,970,329,479,0,336,196,0,598,152,22076,316
2022,6,10,16,10.06.2022 15:00,4770,2756,5299,2485,27410,2696,14004,3001,5728,73,1771,66868,3125,3843,6968,0,250,1567,41,1799,0,804,0,865,1200,250,50,32,816,1048,296,456,0,147,572,0,618,156,22748,341
2022,6,10,17,10.06.2022 16:00,4746,2867,4813,2375,23364,2696,14756,3297,6138,160,1776,65799,1189,6255,7444,0,250,1415,69,1795,0,634,7,390,1345,963,891,649,1474,977,300,475,0,146,1160,0,759,163,23986,377
2022,6,10,18,10.06.2022 17:00,4758,2859,4213,2331,17603,2693,14802,4207,6830,464,1764,63802,-1278,7337,6059,0,250,819,78,1885,103,338,0,433,1359,379,1073,1069,2107,454,0,502,0,0,1400,180,967,186,25014,425
2022,6,10,19,10.06.2022 18:00,4759,2778,3489,2271,10837,2695,14819,4741,8651,2652,1782,63518,-4044,9483,5440,0,250,347,237,1404,261,53,240,454,1240,1212,1975,1224,2880,36,0,527,0,0,1400,183,1000,202,26170,487
2022,6,10,20,10.06.2022 19:00,4754,2920,2363,1663,4857,2695,14829,4853,9150,4503,1807,61758,-7364,12532,5168,0,250,0,1134,1918,1434,113,588,579,1200,19,2140,1905,3321,0,57,538,0,0,1400,96,1008,219,26494,566
2022,6,10,21,10.06.2022 20:00,4743,2857,1812,1365,1408,2698,14826,4839,9200,5669,1791,59530,-8322,12633,4311,0,250,29,1174,943,1604,8,721,291,941,306,2246,1880,3257,7,40,522,0,0,1400,325,1000,220,26473,621
2022,6,10,22,10.06.2022 21:00,4737,2853,1753,1168,79,2699,14817,4926,9190,4247,1778,57050,-8800,12311,3510,0,0,75,1402,1520,1083,325,924,64,1494,172,1878,784,2651,0,486,502,0,0,1400,68,993,217,26512,644
2022,6,10,23,10.06.2022 22:00,4733,2866,1562,1110,0,2697,14788,4960,9142,3293,1773,54685,-7761,10944,3183,0,224,80,1402,1632,333,328,1050,35,1338,27,1185,445,2577,0,617,494,0,0,1400,142,818,215,26480,647
2022,6,10,24,10.06.2022 23:00,4731,2799,1549,1394,0,2696,14544,5032,9119,1914,1774,50789,-5238,9405,4168,0,335,238,1042,1989,33,468,1204,10,1440,138,154,762,2118,0,977,455,0,0,1400,108,702,205,26260,638
2022,6,11,1,11.06.2022 00:00,4742,2817,1618,1880,0,2702,14283,4931,9025,2086,1748,48854,-3022,8165,5143,0,516,3,874,1959,0,0,984,103,2155,1552,120,850,1249,0,812,427,0,0,1400,249,55,203,25813,624
2022,6,11,2,11.06.2022 01:00,4757,2972,1908,2428,0,2705,14275,4408,7789,191,1752,46712,-3527,8366,4839,0,545,2,1083,2064,66,0,1166,134,1588,1385,0,96,1483,0,948,404,0,0,1400,754,87,186,24927,613
2022,6,11,3,11.06.2022 02:00,4766,2837,2428,2689,0,2711,14277,3937,5778,245,1752,45028,-3609,8241,4632,0,561,0,1037,2007,7,0,1212,116,1623,1384,0,0,1336,0,1065,395,0,0,1400,730,0,173,23804,611
2022,6,11,4,11.06.2022 03:00,4758,2712,2935,3118,0,2713,14292,3458,5433,58,1747,44876,-3652,8395,4743,0,554,27,1040,2000,0,0,1242,33,2073,1424,0,0,909,0,1177,389,0,0,1400,870,0,166,23295,598
2022,6,11,5,11.06.2022 04:00,4737,2755,3422,2909,5,2716,14309,2914,5325,571,1739,44133,-2732,7702,4970,0,577,61,926,1800,0,0,1288,190,2151,1686,0,0,266,0,1330,391,0,0,1164,842,0,159,22818,590
2022,6,11,6,11.06.2022 05:00,4721,2624,4279,3444,418,2717,14343,3022,5311,117,1743,44642,-1903,7082,5179,0,562,36,591,1800,0,0,1074,105,2139,1859,0,59,456,0,1095,389,0,0,1023,931,142,155,22945,568
2022,6,11,7,11.06.2022 06:00,4702,2867,4586,3668,2854,2720,14349,2549,5305,200,1745,46414,-870,6294,5424,0,467,5,534,1800,0,0,920,216,1952,1958,4,160,430,0,864,378,0,2,1071,905,52,158,22568,524
2022,6,11,8,11.06.2022 07:00,4706,2823,4350,2964,8110,2722,14349,2406,5276,909,1723,49166,1172,5566,6738,0,339,371,328,1800,0,0,396,536,2125,2081,0,944,92,0,381,384,0,3,969,619,936,151,22405,477
2022,6,11,9,11.06.2022 08:00,4718,2806,4942,2726,15331,2720,14310,2240,5294,1027,1717,53614,4217,3598,7815,0,272,890,0,1782,0,0,14,1085,1371,2054,251,821,0,0,13,391,0,0,730,792,947,149,22225,410
2022,6,11,10,11.06.2022 09:00,4717,2723,5547,2556,23342,2657,13900,1692,5043,258,1711,57432,6716,3902,10617,0,253,1778,277,1799,0,648,0,1008,824,2153,0,1160,708,744,543,396,0,0,166,931,1131,111,21221,348
2022,6,11,11,11.06.2022 10:00,4711,2605,6501,2627,29595,2264,11866,1442,4923,20,1721,61762,6512,2519,9030,0,258,1742,199,1800,0,718,0,648,394,1479,0,282,287,1004,373,391,0,513,236,453,772,80,18722,287
2022,6,11,12,11.06.2022 11:00,4706,2514,7322,2740,32494,2218,8708,1418,4868,2,1707,63684,5013,2194,7207,0,333,1776,73,1800,0,842,0,285,163,937,0,142,683,872,0,385,0,161,143,7,799,72,15144,231
2022,6,11,13,11.06.2022 12:00,4709,2527,7838,2885,32675,2210,7721,1422,4828,4,1710,63595,4932,3431,8363,0,439,1490,324,1400,0,746,0,643,696,2107,0,317,858,956,54,374,0,0,144,330,916,63,14037,215
