Year,Month,Day,Hour,Date/Time,Biomass,Hydro,Wind onshore,Wind offshore,PV,Nuclear,Lignite,Hard Coal,Natural Gas,Pump,Others,Consumption,Exportsaldo,Imports,Exports,DE>SE,SE>DE,DE>AT,AT>DE,DE>CH,CH>DE,DE>CZ,CZ>DE,DE>DK,DK>DE,DE>FR,FR>DE,DE>NL,NL>DE,DE>PL,PL>DE,DE>LX,LX>DE,Day-Ahead Spot price €/MWh,Emissions of power production t CO2,Emission factor g/kWh
2019,1,15,3,01/15/2019 02:00:00,5261.17365402523,2565.15864936865,26494.0057504378,4228.43472551727,0,8936.74066098779,10243.6781889834,5594.04067275099,10229.9691578742,33.75,2328.88163508375,62340.833095029,13575,1376,14951,71,0,2645,239,800,0,1363,393,1567,224,5927,500,2116,2,0,0,462,18,34.99,22783.3731463271,311.322857492148
2019,1,15,4,01/15/2019 03:00:00,5257.15216988284,2531.60122154599,27500.0750428866,4181.74462047808,0,8932.98025058847,9942.27030525924,5659.80833850543,10271.2191578742,16.75,2337.83504589783,63279.4361529186,13352,1799,15151,71,0,2902,625,800,0,1393,340,1562,62,5899,750,2064,2,0,0,460,20,34.56,22537.4099582532,305.077320760445
2019,1,15,5,01/15/2019 04:00:00,5231.68277031433,2533.40538433216,28391.7026817454,4192.92044349278,0,8935.7378848813,10392.156268976,5575.09525463242,10309.7463306908,35,2337.08892832999,64845.5359473952,13089,1660,14749,71,0,3121,850,800,125,1181,160,1500,0,6836,500,769,2,0,0,471,23,30.8,22971.9683914424,305.919891478368
2019,1,15,6,01/15/2019 05:00:00,5207.55386545995,2568.04530982651,29055.4642725673,4179.26110425259,0,8946.26703399939,10555.5607167987,6097.44749704422,10843.2191578742,54.75,2313.46187201507,65306.0308298379,14515,1627,16142,71,0,3371,1071,800,250,1502,278,1500,0,8146,0,258,2,0,0,494,26,33.41,23740.7884789402,308.569368785557
2019,1,15,7,01/15/2019 06:00:00,5209.96675594539,2649.23263520392,30234.7219341156,3806.23696718417,0,8950.27813842532,10572.3201473446,8353.30549730449,11926.7191578742,1579,2289.58610984419,69117.3673432418,16454,1084,17538,71,0,2721,61,800,256,1931,620,1595,95,7194,25,2496,0,218,0,512,27,47.4,25969.9211742728,320.619107005874
2019,1,15,8,01/15/2019 07:00:00,5266.53563288176,2715.62582573477,30895.1774327227,3652.01060958132,0.268448628663737,9113.47994975564,10959.8819787188,9243.46950004666,12448.8577442825,4130.5,2299.03693237016,76191.8440547229,14533,604,15137,0,0,1499,23,800,0,1569,526,801,0,7113,0,2728,9,33,20,594,26,53.73,27328.523233628,328.093534192504
2019,1,15,9,01/15/2019 08:00:00,5281.28107473721,2673.04758398129,30790.6540557772,3147.60846418454,135.298108846523,9173.39582211807,11894.4820977556,9584.75767501105,12379.7735035074,4167.25,2310.47740174371,78840.0257876625,12698,1524,14222,0,0,1898,0,800,0,1558,532,507,955,7834,0,995,9,0,0,630,28,57.02,28615.3967810257,340.835300235251
2019,1,15,10,01/15/2019 09:00:00,5260.10125825393,2719.2341513071,30784.550500919,2810.34696076315,1032.45342584073,9160.35973273378,12117.0682846934,9855.40650527623,12353.7164355489,3960,2431.0997418778,79728.3369972141,12756,1848,14604,0,0,1501,0,800,0,1228,425,1063,1393,6458,0,2872,0,50,0,632,30,58.38,29250.0090675458,343.827468489026
2019,1,15,11,01/15/2019 10:00:00,5257.68836776849,2616.03603993849,30733.4332289822,2878.89200858664,2160.74301211442,9158.10348649419,12321.8475766763,9927.12844529651,12117.7979539988,2678.25,2268.19740623279,80118.1175260887,12000,1235,13235,26,0,2194,0,800,0,1270,421,549,784,5226,0,2436,0,98,0,636,30,56.54,29198.518494307,339.634495764289
2019,1,15,12,01/15/2019 11:00:00,5215.59683374474,2475.31134261766,31517.9943430379,2840.89421033667,2870.78963493,9159.10626260067,12157.3956644445,9742.27529422539,12041.5724044901,1963.25,2217.46141161969,80897.6474020474,11304,1538,12842,0,0,2830,15,800,0,1290,260,419,1227,4502,0,2166,9,185,0,650,27,55,28764.1430046562,331.631760313354
2019,1,15,13,01/15/2019 12:00:00,5231.68277031433,2557.58116566676,32188.876747861,2709.76455363086,3387.55324510769,9156.34862830784,12312.4203969942,9286.23201522856,11909.8196821649,817,2208.50800080561,80511.7872060817,11254,1023,12277,0,0,3393,102,800,0,1141,472,453,421,3996,0,1650,0,209,0,635,28,53.92,28498.5878299551,325.838585070864
2019,1,15,14,01/15/2019 13:00:00,5248.03680582674,2540.26120291958,32447.7691997601,2916.14475196898,3241.78563974328,9170.63818782524,12233.598700208,9125.19596122078,11648.7626142064,1004.75,2208.50800080561,79808.4510644847,11977,826,12803,0,0,3361,0,800,0,1060,400,608,395,4345,0,1818,0,190,0,621,31,53.31,28184.5506913067,322.755923226826
2019,1,15,15,01/15/2019 14:00:00,5235.4361555139,2473.14634727426,32876.0352989724,3148.85022229728,2377.11260681739,9165.87500131944,12025.1532827932,8704.60767898869,11724.6240277981,1225.5,2228.90188099323,78165.2425027678,13020,115,13135,0,0,3445,0,800,0,1078,40,600,0,4481,0,1892,45,222,0,617,30,52.63,27673.2437522388,319.645270419802
2019,1,15,16,01/15/2019 15:00:00,5274.31050222372,2403.50566372831,34492.7143920202,3182.37769134138,926.147768889891,9166.12569534606,11861.7488349706,8681.87317724642,11880.4854413898,372.5,2211.24376522102,78051.0329323773,12402,87,12489,70,0,3170,15,800,0,850,40,610,0,4312,0,1920,0,150,0,607,32,52.12,27508.5326564843,317.281940895244
2019,1,15,17,01/15/2019 16:00:00,5293.88172505005,2477.11550540382,35340.8542025148,3042.30737622381,85.635112543732,9117.99244223482,11833.7291620266,8218.52237983243,11907.8196821649,518,2236.11435081568,77074.9719388106,12997,533,13530,71,0,3433,0,800,0,1100,500,1500,0,4110,0,1717,0,200,0,599,33,51,27148.2646464245,314.885521086449
2019,1,15,18,01/15/2019 17:00:00,5279.40438213743,2409.63981720127,35709.3563270745,2992.63705171403,0,9016.46136145329,11326.7563880128,8303.23546370543,11998.5696821649,1619.25,2279.88658146228,79030.197054926,11905,843,12748,70,0,3458,51,800,0,1121,751,1238,0,3838,0,1304,9,285,0,634,32,53.91,26765.2469322506,311.609306033785
2019,1,15,19,01/15/2019 18:00:00,5306.21427642007,2406.75315674341,35701.4725687161,2989.90518386599,0,9014.2051152137,11057.5580348691,7750.57055230393,11974.6810957566,810,2264.21811253764,77670.5780964266,11605,825,12430,71,0,3575,35,800,0,961,745,1500,0,3030,0,1604,9,239,0,650,36,46.35,25988.4690783511,305.379828965852
2019,1,15,20,01/15/2019 19:00:00,5326.8578950177,2378.96904983648,35395.0232518807,3137.67439928258,0,9006.18290636182,10842.8278309997,6857.42941242884,11571.0153365317,559.75,2257.50305442709,75667.2331367665,11666,246,11912,71,0,3267,88,800,0,970,115,1500,0,2873,0,1574,9,230,0,627,34,42.73,24864.33226092,297.787944456655
2019,1,15,21,01/15/2019 20:00:00,5259.29696142545,2457.26971475602,34788.2281730681,3142.64143173356,0,9017.46413755977,10360.2086044979,5860.08847290166,10994.6267501233,148,2239.59623279893,72395.4204788647,11872,134,12006,71,0,3081,22,800,0,910,75,1500,0,3156,0,1712,0,190,0,586,37,40.32,23281.6569074815,287.483254431455
2019,1,15,22,01/15/2019 21:00:00,5284.2301631083,2455.46555196985,33849.5522988445,3195.54032733647,0,9007.43637649493,9778.60399133433,5447.61965557753,10431.7925093483,308.75,2252.28023145221,69827.2711054663,12184,115,12299,71,0,2452,3,800,0,746,74,1500,0,4272,0,1770,0,154,0,534,38,39.93,22119.2498293946,281.133880972611
2019,1,15,23,01/15/2019 22:00:00,5281.01297579439,2462.68220311451,32190.4026365755,3410.36448084125,0,9020.97385393246,9516.47602295219,5143.68101918973,10201.6267501234,226,2243.07811478218,66936.2980573056,12760,170,12930,71,0,1460,11,800,0,836,120,1500,0,5449,0,2026,2,223,0,565,37,39.66,21485.4790342649,280.593043994029
2019,1,15,24,01/15/2019 23:00:00,5300.04800073506,2461.96053800004,31666.0055483476,3515.91392042453,0,9001.1690258294,9499.97845850856,4886.83527926807,10131.3767501233,35,2258.00046613898,65831.2879873756,12925,431,13356,71,0,2871,113,800,0,626,277,1500,0,5007,0,1754,2,191,0,536,39,32.04,21253.9946539,280.135103370182
2019,1,16,1,01/16/2019 00:00:00,5288.78784513635,2424.79478460505,30836.1764024274,3536.77545671863,0,8995.65375724374,9615.72327571626,4178.27664163384,9757.87675012335,6,2188.86023818583,65648.9251517905,11180,773,11953,71,0,2830,65,800,0,1810,667,1500,0,2735,0,1718,2,0,0,489,39,29.23,20560.9361556408,277.925417387154
2019,1,16,2,01/16/2019 01:00:00,5258.49266459697,2388.35069632453,29691.2512369561,3581.47874877743,0,8983.87113799255,9528.25999755479,3632.9192486495,9588.76533653165,6,2289.83481570014,63124.2238830836,11825,161,11986,71,0,2720,0,800,0,1506,121,1500,0,3998,0,920,2,0,0,471,38,29.26,20110.2487689349,278.497968409832
2019,1,16,3,01/16/2019 02:00:00,5263.05034662502,2460.51720777111,28597.6976582074,3512.18864608629,0,8994.40028711063,9947.76949340711,3632.9192486495,9612.73816371504,5,2301.27528507368,61796.5563366458,12531,156,12687,71,0,2761,0,800,0,1545,118,1500,0,4934,0,618,2,0,0,458,36,32.64,20594.0152184825,287.439217541457
2019,1,16,4,01/16/2019 03:00:00,5252.86258679761,2362.731584761,28031.5929451156,3368.14470500794,0,9024.9849583584,10359.6848722933,3655.92439922204,9725.09957730674,5.5,2227.6583517135,61447.1839805762,12567,156,12723,71,0,2804,0,800,0,1489,123,1500,0,3898,0,1706,2,0,0,455,31,32.41,20993.4302678417,294.240909842161
2019,1,16,5,01/16/2019 04:00:00,5246.69631111261,2339.63830109809,27412.0821270152,3438.92491743437,0,9027.74259265123,10402.6309130672,3859.45231958145,9767.12675012335,35,2208.75670666156,61664.0509387451,12074,180,12254,71,0,2912,15,800,0,1688,136,1500,0,4031,0,788,2,0,0,464,27,33.06,21193.6912492405,298.365121134772
2019,1,16,6,01/16/2019 05:00:00,5249.6453994837,2271.08011522384,25964.268051709,3201.00406303254,0,9032.75647318366,11222.7955454077,5089.28060430643,10217.488163715,358.75,2208.01058909372,62822.0790051557,11993,454,12447,71,0,2776,182,800,0,1328,244,1500,0,3449,0,1716,2,316,0,491,26,33.22,23258.7237013882,324.227257797945
2019,1,16,7,01/16/2019 06:00:00,5250.18159736935,2241.85267808798,25224.720654732,3723.53587687539,0,9010.94609286762,12943.5177034887,7885.89496743652,11232.4338180818,1139.25,2205.02611882236,68521.3595077617,12336,260,12596,71,0,2442,0,800,0,922,50,1503,3,4158,0,1958,183,228,0,514,24,46.63,27789.2839578635,362.071372827057
2019,1,16,8,01/16/2019 07:00:00,5263.58654451067,2223.08938511187,24565.5367300537,4242.34241638001,0.268448628663737,9006.43360038844,13325.8422128172,9522.77909288033,11377.9338180818,4435,2184.13482692285,75126.9470757756,11020,1026,12046,71,0,2107,0,792,14,1435,312,1559,170,3696,500,1480,9,312,0,594,21,53.8,29562.8180554908,376.794966637152
2019,1,16,9,01/16/2019 08:00:00,5279.1362831946,2224.17188278356,23721.7202709169,4800.1401606248,322.675251653811,9004.42804817547,14318.0528743556,9885.9898230962,12047.7680588569,4393.75,2214.72564720428,77983.5583008622,10229,583,10812,71,0,1523,0,800,0,1251,387,1164,163,3606,0,1550,9,219,0,628,24,55.73,31237.6074707388,388.325608711345
2019,1,16,10,01/16/2019 09:00:00,5269.48472125285,2210.46024560872,23639.3222803322,5277.7203307863,1907.59595528451,8944.0107877598,14424.6323779835,9799.11154858108,12236.2680588569,2921,2236.36305667163,77734.9693631174,11131,297,11428,71,0,2494,0,800,0,1138,202,1459,71,3069,0,1510,0,254,0,633,24,53.83,31386.0172333233,380.073926481691
2019,1,16,11,01/16/2019 10:00:00,5273.77430433807,2257.00764549176,24253.238173146,5317.95329363922,4176.25531612175,8988.63432449835,13830.7200580128,8914.3605224442,12736.1566452652,814.75,2226.66352828971,78123.513811247,10666,183,10849,0,0,2717,0,800,0,1166,120,777,42,2981,0,1525,0,244,0,639,21,54.22,30189.6886341068,356.887184816674
2019,1,16,12,01/16/2019 11:00:00,5274.31050222372,2288.40007797102,25086.1190964953,5187.32034017851,6081.97213100562,8997.91000348333,13971.6040210394,7454.48073199383,12501.7109908984,200.75,2212.98470621265,79110.5626015017,10147,322,10469,0,0,2533,0,800,0,866,88,636,207,3094,0,1576,9,312,0,652,18,54.92,29043.7533843344,339.173387403555
2019,1,16,13,01/16/2019 12:00:00,5285.30255887961,2276.85343613957,25415.2024292629,5206.44341511477,6879.53300676558,8994.40028711063,14175.0739825108,6889.09532556987,12474.3495773067,189.75,2211.49247107697,78864.4964897375,11133,322,11455,70,0,3813,0,801,1,893,51,629,250,2842,0,1520,0,258,0,629,20,53.65,28791.7439677193,333.266394785691
2019,1,16,14,01/16/2019 13:00:00,5276.99149165199,2284.79175239869,25395.6201907597,5013.47420439429,6541.8246319066,9198.46522478018,14015.0737940178,6178.10084846324,12380.2653365317,228.5,2229.89670441702,77211.0041793212,11532,114,11646,70,0,4083,0,800,0,857,90,813,3,2541,0,1579,0,293,0,610,21,52.69,28029.6096956281,329.098271226171
2019,1,16,15,01/16/2019 14:00:00,5285.83875676526,2289.48257564272,24465.0823896803,5002.05002975704,4889.25487385264,9247.60125399791,13892.2585920486,6754.85350575834,12443.0425093483,510.5,2216.4665881959,75580.4310750469,11416,686,12102,70,0,4219,0,800,0,858,132,630,532,3082,0,1546,0,294,0,603,22,53.55,28369.6925479341,340.928696031139
2019,1,16,16,01/16/2019 15:00:00,5281.28107473721,2284.79175239869,23828.2781661485,5005.27860085018,2232.95569322496,9257.12762700951,13951.7021972661,8139.492921395,13029.1267501234,1496.25,2184.13482692285,75498.4196100763,11192,975,12167,70,0,4477,0,800,0,947,203,600,749,2796,0,1629,0,256,0,592,23,53.72,29738.3847880102,362.996258963627
2019,1,16,17,01/16/2019 16:00:00,5290.12833985048,2226.33687812696,24116.6711331952,4754.9401653209,303.078501761359,9253.61791063681,13888.0687344121,8586.33414016281,13250.8794724486,1750.5,2193.83435530476,76084.38963122,9530,1992,11522,0,196,2814,0,787,60,916,167,608,1508,5115,35,440,0,251,0,591,26,54.83,30127.151738593,373.929289990725
2019,1,16,18,01/16/2019 17:00:00,5287.44735042222,2255.56431526283,24700.3235665042,4709.74017001701,0,9116.23758404847,14101.4896077702,8972.82066978148,13269.1593675905,3548.5,2225.41999900998,77881.7026304067,10305,1086,11391,0,0,4557,0,800,0,733,95,739,951,2501,0,1264,9,170,0,627,31,54.01,30728.2058238497,378.120721194248
2019,1,16,19,01/16/2019 18:00:00,5331.41557704575,2205.76942236469,25632.3872562981,4679.19292044349,0,8981.61489175296,14398.7076338578,9141.43489103669,13086.7707811822,2256,2256.75693685925,77308.0503108409,10662,1185,11847,0,0,4631,0,800,0,837,165,971,684,2478,0,1243,296,240,0,647,40,52.67,31167.6121235586,378.402546307022
2019,1,16,20,01/16/2019 19:00:00,5328.19838973183,2205.76942236469,26999.329229734,4599.9687528504,0,8993.39751100415,14070.0656754966,8413.11888879309,12699.6050219572,889,2246.31129090949,75173.7641828415,11271,1307,12578,0,0,4537,10,801,1,992,219,1569,613,2457,0,1379,416,219,0,624,48,50.92,30055.8839065428,365.197198990784
2019,1,16,21,01/16/2019 20:00:00,5319.88732250421,2228.86270602759,27816.951265938,4916.61707160022,0,8984.12183201917,13404.4020435012,5842.76694776469,12332.6349170991,550,2220.69458774699,71216.9386942011,12400,553,12953,71,0,4516,4,800,0,1125,409,1583,83,2507,0,1482,1,291,0,578,56,39.81,27063.2615347272,338.362905515849
2019,1,16,22,01/16/2019 21:00:00,5330.61128021727,2239.68768274458,28814.6281704568,4694.59072104152,0,8988.88501852497,12685.0558605384,4633.50797413987,11726.050676324,213.25,2202.29035440695,68985.5577383944,12543,102,12645,71,0,3911,0,800,0,676,31,1500,0,3347,12,1514,0,299,0,527,59,39.29,25036.1024061442,319.631817258388
2019,1,16,23,01/16/2019 22:00:00,5285.03445993678,2305.7200407182,28856.081480535,4270.90285297313,0,8975.34754108743,12192.7475882523,4237.00743780138,11404.2408860403,100.75,2207.51317738182,67081.3454647263,12754,753,13507,71,0,3520,0,800,0,905,202,1530,88,4019,400,1792,3,311,0,559,60,39.91,24063.2139552911,313.202017906392
2019,1,16,24,01/16/2019 23:00:00,5273.77430433807,2300.30755235971,29411.2506578393,4550.29842834062,0,8953.78785479802,10814.5462919534,3822.64407866539,10521.0153365317,5,2173.44047511714,65044.0649799433,12782,862,13644,71,0,4470,41,800,0,1021,534,1500,0,3832,225,1394,2,25,0,531,60,30.77,21855.0144033291,291.383165947376
2019,1,17,1,01/17/2019 00:00:00,5251.25399314065,2262.78096640749,29545.7831795039,4665.28522958076,0,8904.90251960691,9959.29160190743,3770.67950325448,9321.81968216488,6.25,2079.42966156934,62642.4763371358,13125,864,13989,71,0,5456,180,800,0,1120,20,1501,1,3032,600,1525,2,0,0,484,61,26.35,20314.97394471,278.102385055468
2019,1,17,2,01/17/2019 01:00:00,5226.3207914578,2268.55428732321,29447.6176722023,4813.79949986499,0,8928.96914616253,9523.80827381603,3694.08588428943,9007.98544138979,7.25,2122.70448050404,60998.0954770101,14043,82,14125,71,0,5283,9,800,0,1610,10,1500,0,2886,0,1510,2,0,0,465,61,25.23,19723.6012360568,272.454142780753
2019,1,17,3,01/17/2019 02:00:00,5233.55946291411,2239.32685018735,29434.6476181288,5274.49175969316,0,8965.82116807583,9354.90463784552,3740.36683426478,9129.84685498149,5,2153.54400664142,61328.5091927324,14203,117,14320,71,0,5060,33,800,0,1715,25,1500,0,3219,0,1499,2,0,0,456,57,22.77,19656.0881070587,269.739156220139
2019,1,17,4,01/17/2019 03:00:00,5243.74722274152,2207.93441770809,29880.9700671297,5239.97088415887,0,8959.80451143693,9633.53017067129,4030.23173147878,9180.45826857318,5,2170.95341655768,62180.600690456,14372,879,15251,71,0,4777,5,800,0,1629,30,1500,0,5894,789,128,2,0,0,452,53,24.02,20231.9823892447,273.942248968388
2019,1,17,5,01/17/2019 04:00:00,5250.44969631218,2246.90433388924,30070.1802677318,5161.49177143342,0,8916.43444483148,9732.51555733307,4357.17551843912,9435.04250934827,25.25,2184.13482692285,63670.5789262414,13709,1554,15263,71,0,4739,12,800,0,1630,257,1500,0,6060,1236,0,2,0,0,463,47,25.63,20703.0776874349,277.531847778506
2019,1,17,6,01/17/2019 05:00:00,5247.76870688391,2309.68919884776,29481.6958534935,4972.24783505117,0,8989.38640657821,10347.1152993839,4808.8884161517,9761.09957730674,251.75,2171.69953412552,64315.3408278225,14026,222,14248,71,0,5076,21,800,0,1000,160,1500,0,3692,0,1617,2,0,0,492,39,28.06,21845.4503042505,290.095020015239
2019,1,17,7,01/17/2019 06:00:00,5250.18159736935,2237.16185484395,29099.2064157173,4688.3819304778,0,8993.39751100415,12873.0757219754,6704.78347215928,10718.9338180818,779.75,2159.76165304008,69486.6339746691,14018,130,14148,71,0,4564,101,800,0,1155,0,1500,0,3843,0,1552,0,145,0,518,29,35.38,26486.5827043455,332.262565983904
2019,1,17,8,01/17/2019 07:00:00,5263.31844556784,2323.40083602261,28101.0208816269,4641.44347381606,0.268448628663737,8983.62044396593,14481.4573221782,9221.27629596492,11705.4338180818,922,2174.93271025282,74774.1726761058,13044,107,13151,71,0,4573,0,800,0,1279,72,1500,0,2856,0,1247,9,231,0,594,26,46.04,30685.3526003256,366.794603642389
2019,1,17,9,01/17/2019 08:00:00,5271.62951279546,2264.58512919365,27088.3394047484,4609.65446612981,362.405648696044,8986.12738423214,14542.4721240094,10470.3206476387,12447.6838180818,1583.75,2178.66329809202,76614.6314336175,13191,352,13543,71,0,4471,0,800,1,1440,261,1549,49,3464,0,918,9,204,0,626,32,49.96,32054.7731971789,377.540735995977
2019,1,17,10,01/17/2019 09:00:00,5279.1362831946,2181.23280847285,25719.6172278122,4598.47864311511,1701.42740847076,9128.02020329966,14985.0258368624,10635.6870829307,12468.5995773067,860.75,2175.18141610877,77002.1564875739,12731,148,12879,71,0,4336,0,800,0,989,93,1506,6,3384,0,972,0,185,10,636,39,50.56,32674.6671780748,381.990576536084
2019,1,17,11,01/17/2019 10:00:00,5265.46323711045,2143.3453899634,26036.4934508636,4627.28743133078,3027.56363406962,9183.92497123616,15174.3550288107,10441.6318716306,11829.0696821649,270,2176.4249453885,77644.5596425687,12531,431,12962,71,0,4609,0,800,0,1226,384,1500,0,2592,0,1278,0,245,0,641,47,46.1,32484.8170426947,375.359457644521
2019,1,17,12,01/17/2019 11:00:00,5256.07977411153,2171.8511619848,26439.3280715003,4766.36433995815,3990.48886508644,9166.6270833993,15046.3025047959,9839.43822429059,11510.7354413898,210.5,2196.07270800828,78064.7881745251,12529,443,12972,71,0,4650,0,800,0,1257,382,1500,0,2471,0,1266,9,314,0,643,52,46.02,31764.0698839676,365.092697340314
2019,1,17,13,01/17/2019 12:00:00,5242.94292591304,2166.07784106907,25875.0035619089,4951.13794713452,4120.95489861702,9136.04241215153,15095.5333320245,9462.42440373119,11255.0370646978,114.5,2188.11412061799,77472.7685078655,12135,595,12730,71,0,4693,0,800,0,1088,540,1500,0,2365,0,1360,0,222,0,631,55,43.94,31402.3358964262,364.556883046513
